user_id,name,age,email,country,registration_date,purchase_count,total_spent
USER_28843,User_28843,40,user28843@example.com,Thailand,2024-12-04,16,2385.6057796488926
USER_29095,User_29095,31,user29095@example.com,France,2023-12-10,22,791.2360681088071
USER_27419,User_27419,36,user27419@example.com,UK,2023-03-04,33,2747.9508982448488
USER_29371,User_29371,36,user29371@example.com,Thailand,2023-02-22,89,1862.2235647730013
USER_27310,User_27310,26,user27310@example.com,UK,2024-11-21,63,7983.264015155114
USER_27364,User_27364,62,user27364@example.com,UK,2023-10-02,71,3819.4206349760416
USER_29517,User_29517,23,user29517@example.com,Thailand,2023-02-02,39,1924.3109828867832
USER_26934,User_26934,69,user26934@example.com,France,2023-04-08,35,3214.1078414227263
USER_27482,User_27482,36,user27482@example.com,France,2023-11-09,95,5794.927194598807
USER_27393,User_27393,44,user27393@example.com,France,2023-11-11,12,49.9662376538279
USER_27378,User_27378,62,user27378@example.com,Singapore,2024-06-08,16,3305.947977584555
USER_28078,User_28078,35,user28078@example.com,UK,2024-05-13,76,8211.070730371066
USER_29342,User_29342,54,user29342@example.com,France,2024-03-31,35,2678.764702681369
USER_27365,User_27365,62,user27365@example.com,China,2024-01-21,32,306.73954507468346
USER_28781,User_28781,52,user28781@example.com,Germany,2023-09-08,31,3254.0045127191843
USER_27764,User_27764,48,user27764@example.com,China,2025-07-21,19,5562.763595002844
USER_28019,User_28019,35,user28019@example.com,USA,2023-07-06,68,7965.541460358629
USER_27129,User_27129,63,user27129@example.com,UK,2025-01-09,77,2980.647885089246
USER_28438,User_28438,20,user28438@example.com,Singapore,2024-06-04,88,2740.6638403687166
USER_29261,User_29261,55,user29261@example.com,Thailand,2024-07-04,55,7507.8740143660825
USER_28502,User_28502,33,user28502@example.com,Japan,2024-12-17,57,2320.0751142745903
USER_27015,User_27015,30,user27015@example.com,USA,2025-07-04,91,6668.47161566482
USER_26894,User_26894,50,user26894@example.com,France,2023-07-05,70,991.8790355683227
USER_28487,User_28487,56,user28487@example.com,Thailand,2023-12-24,75,3435.7033669358684
USER_27502,User_27502,68,user27502@example.com,Japan,2023-10-13,72,8699.07737664195
USER_27734,User_27734,62,user27734@example.com,Australia,2025-05-23,48,1303.6663218429624
USER_29105,User_29105,49,user29105@example.com,Japan,2025-02-02,3,1021.6633469174175
USER_26453,User_26453,29,user26453@example.com,Japan,2024-08-20,94,584.0594647572606
USER_26770,User_26770,37,user26770@example.com,Australia,2024-08-25,28,5765.07970108024
USER_28083,User_28083,33,user28083@example.com,Thailand,2025-04-11,2,2035.2069497348457
USER_28975,User_28975,56,user28975@example.com,Vietnam,2023-09-10,12,4460.779086460395
USER_29428,User_29428,56,user29428@example.com,Japan,2023-08-07,16,9876.700193419496
USER_29631,User_29631,37,user29631@example.com,USA,2024-10-25,9,9171.805124742075
USER_26993,User_26993,32,user26993@example.com,Australia,2023-11-23,67,8244.260158086287
USER_26337,User_26337,39,user26337@example.com,China,2024-05-01,52,9604.354428274548
USER_28499,User_28499,50,user28499@example.com,Vietnam,2025-05-12,83,4102.043136108487
USER_26351,User_26351,53,user26351@example.com,Germany,2025-09-14,80,5667.62169070695
USER_27258,User_27258,58,user27258@example.com,Japan,2023-03-20,3,3206.821053076433
USER_26280,User_26280,23,user26280@example.com,Japan,2024-08-12,53,5012.234683889881
USER_26853,User_26853,35,user26853@example.com,USA,2024-08-22,58,5632.527836019519
USER_28018,User_28018,56,user28018@example.com,Australia,2024-11-13,85,4746.263800086879
USER_29299,User_29299,30,user29299@example.com,Japan,2023-03-10,69,5051.422937255485
USER_27812,User_27812,33,user27812@example.com,Germany,2025-01-18,14,3494.7952319445817
USER_27526,User_27526,65,user27526@example.com,UK,2023-02-19,26,9833.908337247763
USER_27719,User_27719,30,user27719@example.com,France,2024-02-08,78,4773.239905677541
USER_29493,User_29493,62,user29493@example.com,USA,2023-08-05,5,3586.4862131558993
USER_29791,User_29791,42,user29791@example.com,France,2024-09-11,66,6309.710592404147
USER_27586,User_27586,47,user27586@example.com,USA,2025-08-12,43,9467.822523179419
USER_28510,User_28510,52,user28510@example.com,USA,2023-11-30,37,3453.3436612404535
USER_28733,User_28733,41,user28733@example.com,Thailand,2023-05-18,64,3100.9337762885216
USER_26319,User_26319,50,user26319@example.com,France,2022-11-23,42,9046.92052831739
USER_26493,User_26493,36,user26493@example.com,Vietnam,2024-10-07,75,9701.74098860553
USER_26291,User_26291,30,user26291@example.com,Thailand,2023-04-29,45,7252.258122122393
USER_28479,User_28479,41,user28479@example.com,UK,2023-06-09,44,1748.8006340539364
USER_26895,User_26895,30,user26895@example.com,Vietnam,2024-09-26,65,1884.0707327376815
USER_28245,User_28245,69,user28245@example.com,Japan,2023-11-25,19,2593.3717436106494
USER_27817,User_27817,38,user27817@example.com,Singapore,2023-05-20,2,563.3302563779819
USER_27118,User_27118,29,user27118@example.com,USA,2023-11-01,23,3665.7160709277337
USER_29376,User_29376,61,user29376@example.com,Singapore,2023-02-22,95,142.36414212394854
USER_28846,User_28846,49,user28846@example.com,Vietnam,2025-01-11,82,7113.589776003576
USER_29203,User_29203,55,user29203@example.com,Thailand,2025-03-04,40,5441.672852088261
USER_29283,User_29283,19,user29283@example.com,Singapore,2025-03-08,71,3794.331226440182
USER_26776,User_26776,19,user26776@example.com,USA,2023-07-21,87,7743.435376925504
USER_28143,User_28143,50,user28143@example.com,Australia,2024-04-08,93,7348.870137076552
USER_28468,User_28468,44,user28468@example.com,Japan,2024-06-08,31,5221.608574767456
USER_26515,User_26515,18,user26515@example.com,Vietnam,2023-10-19,42,659.4555036245886
USER_27937,User_27937,67,user27937@example.com,France,2023-07-19,10,4474.021869727899
USER_26568,User_26568,59,user26568@example.com,Germany,2023-06-01,50,874.3190368514342
USER_28686,User_28686,57,user28686@example.com,Thailand,2025-04-15,77,3504.441940131232
USER_29387,User_29387,44,user29387@example.com,Australia,2022-12-13,13,8217.644737857341
USER_27798,User_27798,55,user27798@example.com,Australia,2024-10-28,1,9165.213478036967
USER_27709,User_27709,65,user27709@example.com,UK,2024-11-30,81,5129.338306159728
USER_26989,User_26989,38,user26989@example.com,Thailand,2024-07-05,6,5523.83788295698
USER_29885,User_29885,34,user29885@example.com,Thailand,2024-05-03,20,5130.712073044343
USER_28429,User_28429,45,user28429@example.com,Australia,2022-11-15,38,6253.858721823947
USER_28569,User_28569,69,user28569@example.com,Vietnam,2023-05-17,44,5733.1882529591185
USER_29332,User_29332,27,user29332@example.com,Singapore,2024-03-16,9,5317.929816705114
USER_28572,User_28572,34,user28572@example.com,China,2023-07-20,84,5107.030598489492
USER_27531,User_27531,67,user27531@example.com,UK,2022-12-04,60,6094.767666501008
USER_26823,User_26823,61,user26823@example.com,Japan,2025-09-04,23,7593.79382566235
USER_27466,User_27466,46,user27466@example.com,Vietnam,2024-07-31,82,7081.159855228349
USER_27690,User_27690,67,user27690@example.com,France,2024-07-14,77,4626.018502452654
USER_26655,User_26655,29,user26655@example.com,Thailand,2023-01-08,25,9178.810962389982
USER_28995,User_28995,25,user28995@example.com,Vietnam,2022-11-27,69,8704.121361889087
USER_27024,User_27024,38,user27024@example.com,Thailand,2024-07-12,4,1314.8389616113855
USER_27694,User_27694,56,user27694@example.com,Japan,2023-08-28,66,7480.125966902557
USER_28001,User_28001,67,user28001@example.com,France,2023-08-19,22,1987.5562293308335
USER_29490,User_29490,32,user29490@example.com,Singapore,2023-01-02,33,1917.362280801803
USER_29640,User_29640,22,user29640@example.com,UK,2023-05-12,5,4571.8674866688825
USER_27682,User_27682,61,user27682@example.com,Vietnam,2023-03-02,61,9918.461076610487
USER_29613,User_29613,28,user29613@example.com,UK,2022-12-25,42,8211.946887654132
USER_26744,User_26744,31,user26744@example.com,China,2024-04-08,25,5307.768552140152
USER_26788,User_26788,62,user26788@example.com,France,2023-12-02,73,6618.207174056115
USER_29712,User_29712,27,user29712@example.com,China,2023-07-29,67,1703.036588260448
USER_27946,User_27946,62,user27946@example.com,USA,2022-11-08,99,5995.304230258041
USER_29854,User_29854,19,user29854@example.com,Thailand,2025-07-03,82,3905.493497418305
USER_29210,User_29210,44,user29210@example.com,Singapore,2023-10-11,58,2710.484774552717
USER_28173,User_28173,29,user28173@example.com,Australia,2025-05-24,33,3222.0634434522467
USER_29320,User_29320,62,user29320@example.com,China,2025-03-17,98,6383.186425758561
USER_27983,User_27983,61,user27983@example.com,Thailand,2024-12-01,90,7252.916779896953
USER_29792,User_29792,62,user29792@example.com,Australia,2023-02-02,11,8624.097534250315
USER_28566,User_28566,66,user28566@example.com,China,2025-01-29,41,7199.319699463481
USER_27391,User_27391,65,user27391@example.com,Australia,2025-05-19,45,5693.550097484349
USER_29391,User_29391,65,user29391@example.com,Singapore,2025-10-03,87,8896.080834921617
USER_29913,User_29913,24,user29913@example.com,Singapore,2025-01-08,57,1383.236042454351
USER_26604,User_26604,50,user26604@example.com,France,2023-04-28,19,6066.89641871859
USER_28908,User_28908,51,user28908@example.com,Japan,2025-05-07,56,3270.9778836295986
USER_29452,User_29452,56,user29452@example.com,Japan,2025-07-18,9,2156.666961722197
USER_28400,User_28400,56,user28400@example.com,Singapore,2023-06-29,92,9423.518941040371
USER_29335,User_29335,48,user29335@example.com,Thailand,2025-08-02,30,4336.098826119433
USER_28748,User_28748,40,user28748@example.com,USA,2025-05-15,57,4271.881321993685
USER_29492,User_29492,64,user29492@example.com,Japan,2023-12-01,52,2620.80497267396
USER_27337,User_27337,37,user27337@example.com,Thailand,2024-10-11,99,1127.957918699797
USER_28792,User_28792,41,user28792@example.com,Australia,2023-08-21,63,7521.199911833828
USER_29817,User_29817,64,user29817@example.com,Japan,2023-09-17,69,6742.944058188676
USER_28997,User_28997,59,user28997@example.com,France,2025-08-30,85,1547.882973843494
USER_28187,User_28187,36,user28187@example.com,Japan,2024-07-07,14,1437.1161240385165
USER_26421,User_26421,58,user26421@example.com,China,2024-01-12,74,4797.407637273103
USER_27737,User_27737,34,user27737@example.com,Japan,2023-11-15,40,5677.779227212662
USER_26933,User_26933,40,user26933@example.com,Thailand,2025-09-27,93,3248.3676600578524
USER_26608,User_26608,56,user26608@example.com,USA,2023-06-17,92,4922.2447466903395
USER_29584,User_29584,61,user29584@example.com,Japan,2024-04-14,66,9867.639916113578
USER_28139,User_28139,43,user28139@example.com,Vietnam,2023-02-08,75,6319.793318824066
USER_28704,User_28704,26,user28704@example.com,France,2022-11-14,89,2504.2822805864994
USER_26451,User_26451,66,user26451@example.com,Japan,2023-11-27,29,9548.507824193404
USER_26297,User_26297,24,user26297@example.com,USA,2024-10-23,83,2965.0147777554193
USER_29358,User_29358,44,user29358@example.com,Singapore,2023-03-22,85,3730.2692578557494
USER_26269,User_26269,20,user26269@example.com,Australia,2024-11-11,37,1136.0043665744913
USER_29739,User_29739,46,user29739@example.com,Germany,2023-04-10,0,2305.264701527224
USER_26980,User_26980,20,user26980@example.com,USA,2025-01-04,50,7029.593757443195
USER_28853,User_28853,48,user28853@example.com,Vietnam,2025-06-27,7,2279.667824002575
USER_29040,User_29040,25,user29040@example.com,Germany,2023-06-24,36,153.43354590520718
USER_26359,User_26359,60,user26359@example.com,France,2025-04-20,55,9228.154637754356
USER_27540,User_27540,23,user27540@example.com,France,2023-11-27,70,9228.142532990554
USER_29677,User_29677,67,user29677@example.com,Thailand,2025-07-20,36,4303.128633292998
USER_27496,User_27496,60,user27496@example.com,Thailand,2024-06-04,85,1947.3879659063164
USER_26953,User_26953,37,user26953@example.com,Germany,2023-10-16,39,2919.491738962966
USER_28349,User_28349,48,user28349@example.com,Vietnam,2023-06-30,3,3607.2922823885233
USER_28004,User_28004,28,user28004@example.com,Australia,2024-10-12,35,8892.911679375262
USER_27225,User_27225,29,user27225@example.com,UK,2024-11-04,63,2915.9842148529046
USER_27871,User_27871,55,user27871@example.com,Japan,2025-09-02,90,3744.564984378127
USER_28788,User_28788,67,user28788@example.com,Australia,2025-01-14,6,926.2871854000765
USER_27687,User_27687,50,user27687@example.com,Vietnam,2025-03-04,95,1189.053980381405
USER_29079,User_29079,68,user29079@example.com,Germany,2023-04-23,23,8626.287353302012
USER_28054,User_28054,20,user28054@example.com,Thailand,2024-06-18,27,9121.087794405452
USER_26636,User_26636,36,user26636@example.com,Singapore,2025-02-04,27,7375.278679895237
USER_27813,User_27813,50,user27813@example.com,Japan,2025-03-20,20,9780.444000721725
USER_27195,User_27195,62,user27195@example.com,Germany,2025-07-07,29,1199.720645846395
USER_29488,User_29488,27,user29488@example.com,Vietnam,2025-07-11,59,2554.4805134305147
USER_28385,User_28385,52,user28385@example.com,France,2024-09-11,44,6369.808013033628
USER_27510,User_27510,63,user27510@example.com,Vietnam,2023-09-13,19,2135.6440230776743
USER_29582,User_29582,59,user29582@example.com,Singapore,2025-08-19,53,7770.885930660145
USER_28285,User_28285,53,user28285@example.com,France,2024-11-24,95,7566.189186846279
USER_27143,User_27143,19,user27143@example.com,Thailand,2024-03-11,78,8226.650851854802
USER_27947,User_27947,23,user27947@example.com,Thailand,2023-06-18,33,9425.480702610339
USER_27632,User_27632,28,user27632@example.com,Australia,2024-01-14,56,5595.853712528272
USER_27598,User_27598,28,user27598@example.com,Singapore,2025-06-27,57,5448.816601511421
USER_27501,User_27501,23,user27501@example.com,Singapore,2023-02-26,91,7159.697362425485
USER_29955,User_29955,31,user29955@example.com,Vietnam,2023-03-22,88,4715.780112365588
USER_26750,User_26750,33,user26750@example.com,Japan,2023-01-09,61,1873.509074512414
USER_26805,User_26805,69,user26805@example.com,Japan,2024-12-10,25,371.96333485063235
USER_28586,User_28586,48,user28586@example.com,Singapore,2023-10-27,53,6977.172726012899
USER_29784,User_29784,51,user29784@example.com,Thailand,2025-07-08,70,6024.71339344335
USER_26420,User_26420,36,user26420@example.com,Japan,2025-06-02,94,6558.043599544523
USER_27552,User_27552,25,user27552@example.com,Australia,2025-08-03,70,6374.210239463189
USER_29476,User_29476,62,user29476@example.com,USA,2024-04-19,36,4174.496678083095
USER_28824,User_28824,54,user28824@example.com,France,2023-12-05,37,8571.485973699766
USER_28390,User_28390,36,user28390@example.com,France,2023-07-27,79,5650.026822883137
USER_27011,User_27011,60,user27011@example.com,China,2023-05-13,18,2664.183728928431
USER_29795,User_29795,53,user29795@example.com,Japan,2024-10-06,86,431.9607481475351
USER_26440,User_26440,34,user26440@example.com,China,2024-09-13,96,341.3586711929617
USER_29708,User_29708,63,user29708@example.com,France,2024-07-21,99,5110.475149431595
USER_26311,User_26311,45,user26311@example.com,Vietnam,2023-10-22,96,6059.269655971907
USER_29100,User_29100,65,user29100@example.com,Vietnam,2023-07-11,7,741.9438533477207
USER_28199,User_28199,31,user28199@example.com,Vietnam,2024-09-22,89,9373.630786364065
USER_28472,User_28472,19,user28472@example.com,Germany,2023-06-12,88,9407.19282874914
USER_26341,User_26341,33,user26341@example.com,Thailand,2024-12-15,31,8099.1547048422
USER_27551,User_27551,39,user27551@example.com,Germany,2024-04-15,22,158.13562133879745
USER_26960,User_26960,47,user26960@example.com,Germany,2025-05-15,23,4451.443093090912
USER_29872,User_29872,23,user29872@example.com,Germany,2025-05-08,29,3272.3116468688686
USER_26250,User_26250,41,user26250@example.com,Germany,2024-10-01,14,3539.676733719418
USER_29344,User_29344,37,user29344@example.com,Singapore,2022-10-20,65,2375.447709577925
USER_29806,User_29806,68,user29806@example.com,France,2024-11-27,52,4449.288402769906
USER_27563,User_27563,61,user27563@example.com,China,2024-06-30,39,7674.638816943897
USER_26887,User_26887,53,user26887@example.com,USA,2023-06-12,64,8039.152182705998
USER_26364,User_26364,66,user26364@example.com,China,2025-07-11,33,4650.494475375315
USER_27198,User_27198,28,user27198@example.com,Germany,2024-02-10,4,4535.554155761007
USER_27245,User_27245,18,user27245@example.com,Australia,2024-11-23,92,2990.74764630192
USER_28233,User_28233,32,user28233@example.com,France,2023-10-23,51,5468.145871726907
USER_29599,User_29599,26,user29599@example.com,Singapore,2023-02-13,49,2442.109342215729
USER_26413,User_26413,62,user26413@example.com,China,2023-10-21,75,9007.442065650823
USER_28678,User_28678,69,user28678@example.com,Japan,2022-11-25,75,62.97749525890018
USER_27845,User_27845,32,user27845@example.com,China,2024-05-27,55,5215.171228861704
USER_28229,User_28229,34,user28229@example.com,Thailand,2024-08-15,58,9792.084628068109
USER_28774,User_28774,60,user28774@example.com,Vietnam,2024-01-20,27,6612.924279065131
USER_28152,User_28152,61,user28152@example.com,Japan,2022-11-24,69,553.9033590485975
USER_27634,User_27634,28,user27634@example.com,USA,2023-12-14,87,1474.9360550618617
USER_27539,User_27539,19,user27539@example.com,Singapore,2025-04-03,22,5196.396369997315
USER_26941,User_26941,49,user26941@example.com,Vietnam,2022-11-13,47,8026.455265429841
USER_29875,User_29875,37,user29875@example.com,Thailand,2025-06-10,42,9119.584299474192
USER_26833,User_26833,30,user26833@example.com,China,2025-01-23,76,9692.416478512772
USER_27537,User_27537,35,user27537@example.com,Germany,2022-10-20,5,7057.627484530485
USER_27809,User_27809,48,user27809@example.com,Japan,2023-05-02,22,3497.153836232327
USER_28407,User_28407,27,user28407@example.com,Australia,2024-05-19,23,7874.561748972717
USER_29725,User_29725,56,user29725@example.com,Japan,2025-05-23,67,804.3427339330178
USER_29108,User_29108,69,user29108@example.com,Japan,2022-11-29,22,562.8256473517712
USER_29670,User_29670,56,user29670@example.com,Singapore,2025-09-23,94,613.6111556501967
USER_28719,User_28719,28,user28719@example.com,Germany,2024-12-24,10,1138.2321259006578
USER_27962,User_27962,33,user27962@example.com,Vietnam,2024-06-05,28,1162.6994376328537
USER_29583,User_29583,39,user29583@example.com,USA,2023-07-01,28,2099.4983245144185
USER_28069,User_28069,52,user28069@example.com,Thailand,2023-02-18,43,8865.147370577748
USER_29398,User_29398,59,user29398@example.com,China,2022-11-05,6,5364.51132412887
USER_26287,User_26287,69,user26287@example.com,Singapore,2024-09-25,34,4459.8457114025805
USER_27884,User_27884,41,user27884@example.com,Germany,2022-11-21,41,7877.865539507983
USER_27543,User_27543,42,user27543@example.com,Vietnam,2024-04-11,29,5840.137950194757
USER_27049,User_27049,18,user27049@example.com,UK,2024-10-30,24,8680.155542828355
USER_28964,User_28964,20,user28964@example.com,Germany,2025-04-09,1,3986.923438764228
USER_27130,User_27130,37,user27130@example.com,Singapore,2023-06-03,25,6016.089465930445
USER_28996,User_28996,62,user28996@example.com,Germany,2023-09-04,90,130.5438753742627
USER_28115,User_28115,44,user28115@example.com,Germany,2022-10-19,49,1850.6348239235958
USER_28503,User_28503,33,user28503@example.com,Thailand,2025-01-14,62,2631.3231002922057
USER_27950,User_27950,35,user27950@example.com,Singapore,2023-02-27,47,7648.37374999072
USER_28563,User_28563,68,user28563@example.com,Singapore,2023-11-24,99,2103.314669955206
USER_27341,User_27341,28,user27341@example.com,UK,2025-04-28,20,1774.5223527623134
USER_26357,User_26357,19,user26357@example.com,China,2024-08-24,6,3075.620604738326
USER_26541,User_26541,52,user26541@example.com,Japan,2025-08-16,37,7239.4414414137955
USER_28275,User_28275,60,user28275@example.com,France,2023-09-02,51,7029.342672268219
USER_28999,User_28999,39,user28999@example.com,Singapore,2024-08-24,60,507.79628968283475
USER_28685,User_28685,67,user28685@example.com,Vietnam,2024-06-12,25,4667.722515785762
USER_26652,User_26652,43,user26652@example.com,Japan,2024-02-19,15,6664.788244836936
USER_28189,User_28189,66,user28189@example.com,Singapore,2025-02-14,13,2699.721069886375
USER_27700,User_27700,64,user27700@example.com,Thailand,2023-08-02,63,2496.1040428117644
USER_27774,User_27774,23,user27774@example.com,Germany,2023-07-19,27,1284.8086644496182
USER_29401,User_29401,36,user29401@example.com,Singapore,2025-03-02,80,5787.81233805749
USER_27417,User_27417,31,user27417@example.com,Japan,2022-10-31,83,5603.660661436286
USER_29672,User_29672,44,user29672@example.com,Singapore,2024-03-24,69,9799.117583235646
USER_26284,User_26284,25,user26284@example.com,Australia,2025-03-03,38,3146.9798507580895
USER_28695,User_28695,59,user28695@example.com,Singapore,2025-08-14,3,2633.591579836592
USER_27797,User_27797,22,user27797@example.com,Thailand,2023-11-01,68,2648.5300814746415
USER_27163,User_27163,68,user27163@example.com,China,2024-11-04,2,7652.007494104135
USER_28353,User_28353,64,user28353@example.com,China,2023-01-20,74,5878.3494766691065
USER_26948,User_26948,26,user26948@example.com,Japan,2024-03-18,78,5740.8562072272025
USER_27075,User_27075,69,user27075@example.com,Australia,2024-02-03,78,525.5632906403607
USER_26368,User_26368,41,user26368@example.com,Vietnam,2025-06-20,98,2679.1151042266215
USER_29178,User_29178,42,user29178@example.com,Thailand,2025-03-26,26,5563.705464843406
USER_28928,User_28928,29,user28928@example.com,Vietnam,2023-09-20,88,7604.392499759367
USER_29615,User_29615,53,user29615@example.com,China,2023-12-12,7,9029.257321542404
USER_28867,User_28867,24,user28867@example.com,Vietnam,2025-01-09,98,3927.62913552569
USER_26745,User_26745,63,user26745@example.com,France,2025-03-22,31,2377.691269783846
USER_28531,User_28531,20,user28531@example.com,Singapore,2023-07-08,40,8999.79506284214
USER_28761,User_28761,46,user28761@example.com,Thailand,2024-03-14,14,8206.605382552776
USER_26759,User_26759,46,user26759@example.com,China,2025-01-26,84,7748.053029579481
USER_28947,User_28947,36,user28947@example.com,Vietnam,2025-04-26,88,7801.124705307771
USER_28949,User_28949,41,user28949@example.com,USA,2024-04-07,92,7582.890231824633
USER_28971,User_28971,53,user28971@example.com,China,2025-04-05,80,2619.1050125612946
USER_28914,User_28914,59,user28914@example.com,Germany,2024-08-15,31,8604.18743043238
USER_29413,User_29413,57,user29413@example.com,Vietnam,2023-04-01,46,7551.953662238527
USER_27838,User_27838,68,user27838@example.com,Japan,2022-11-14,91,6844.733724236488
USER_28025,User_28025,65,user28025@example.com,Singapore,2025-08-19,44,3056.4178421511865
USER_27476,User_27476,48,user27476@example.com,France,2023-10-25,95,4039.5603186969574
USER_27324,User_27324,68,user27324@example.com,Thailand,2024-08-24,37,431.17135383218266
USER_26971,User_26971,26,user26971@example.com,China,2024-04-28,8,9628.382397912153
USER_28188,User_28188,43,user28188@example.com,USA,2023-05-10,68,2753.355816008375
USER_27053,User_27053,22,user27053@example.com,USA,2024-01-31,95,2364.7242689458103
USER_28045,User_28045,45,user28045@example.com,Singapore,2024-05-09,66,498.7436711243531
USER_29957,User_29957,24,user29957@example.com,France,2023-11-24,9,5992.736270823191
USER_28391,User_28391,53,user28391@example.com,Thailand,2024-11-28,58,1666.9164537658887
USER_29592,User_29592,62,user29592@example.com,USA,2025-03-23,37,7112.997616364672
USER_27741,User_27741,18,user27741@example.com,Australia,2024-03-06,64,9231.094695491623
USER_27477,User_27477,62,user27477@example.com,France,2025-01-10,44,3798.947534359287
USER_29608,User_29608,67,user29608@example.com,Vietnam,2025-01-11,49,4820.330765180943
USER_29669,User_29669,52,user29669@example.com,USA,2023-12-14,11,46.68062851978405
USER_28220,User_28220,66,user28220@example.com,Australia,2023-03-06,79,27.01633435814199
USER_27849,User_27849,31,user27849@example.com,USA,2023-10-20,7,6092.37269493273
USER_28314,User_28314,60,user28314@example.com,Germany,2023-03-06,77,7970.956878733915
USER_28937,User_28937,20,user28937@example.com,UK,2023-02-02,80,3283.9986783126374
USER_27726,User_27726,68,user27726@example.com,Australia,2025-09-15,37,15.51908033839866
USER_27865,User_27865,21,user27865@example.com,France,2025-06-10,1,3942.2036039774434
USER_29486,User_29486,40,user29486@example.com,Germany,2024-04-15,24,8645.852275099587
USER_27181,User_27181,33,user27181@example.com,Germany,2025-10-01,20,24.658789394360614
USER_26690,User_26690,32,user26690@example.com,Thailand,2022-12-19,90,6915.585145954746
USER_26371,User_26371,36,user26371@example.com,USA,2024-12-06,78,9165.939107873504
USER_28367,User_28367,68,user28367@example.com,Thailand,2023-07-05,16,6716.225492317065
USER_27989,User_27989,55,user27989@example.com,Australia,2024-07-27,6,8914.838293720419
USER_28196,User_28196,41,user28196@example.com,China,2022-11-11,40,9118.776694550166
USER_29912,User_29912,27,user29912@example.com,UK,2025-10-03,79,2268.425763213695
USER_28830,User_28830,64,user28830@example.com,Germany,2023-12-26,47,2700.98148995646
USER_27173,User_27173,24,user27173@example.com,USA,2024-09-12,69,4773.230717101119
USER_26757,User_26757,43,user26757@example.com,Germany,2025-02-28,20,2708.409490080622
USER_27536,User_27536,34,user27536@example.com,UK,2024-08-07,59,2953.715879141132
USER_27298,User_27298,23,user27298@example.com,Japan,2022-11-06,68,5823.931468171802
USER_27851,User_27851,36,user27851@example.com,USA,2023-03-08,60,665.9870085303332
USER_27277,User_27277,22,user27277@example.com,Japan,2023-11-10,1,1266.0926535686524
USER_27016,User_27016,28,user27016@example.com,UK,2024-05-20,48,2607.4184468273243
USER_27368,User_27368,61,user27368@example.com,UK,2024-01-07,49,9574.241207189289
USER_28895,User_28895,21,user28895@example.com,Japan,2024-02-03,93,2332.285453068783
USER_29551,User_29551,65,user29551@example.com,UK,2023-02-17,54,8782.169535148038
USER_26595,User_26595,29,user26595@example.com,China,2023-06-11,35,5210.836657111526
USER_27654,User_27654,51,user27654@example.com,Singapore,2024-07-23,10,7022.756218090064
USER_27387,User_27387,19,user27387@example.com,Japan,2024-01-20,75,4469.275776776176
USER_29343,User_29343,39,user29343@example.com,Japan,2025-05-19,95,1360.5363896067313
USER_28863,User_28863,22,user28863@example.com,Japan,2023-03-08,25,9525.226663895006
USER_28206,User_28206,61,user28206@example.com,China,2023-05-03,42,4960.947543009191
USER_26545,User_26545,23,user26545@example.com,Germany,2023-11-20,92,3595.3272213353093
USER_28145,User_28145,53,user28145@example.com,Australia,2024-09-06,50,8815.347087715012
USER_27200,User_27200,65,user27200@example.com,China,2025-02-20,25,643.8335613268564
USER_969,User_969,46,user969@example.com,Japan,2025-07-27,68,9872.82595213642
USER_2466,User_2466,43,user2466@example.com,Germany,2024-11-15,22,6909.7259126970885
USER_2933,User_2933,24,user2933@example.com,Vietnam,2025-01-17,94,5828.995509645077
USER_2273,User_2273,65,user2273@example.com,France,2024-08-31,24,1332.4450353675888
USER_2410,User_2410,35,user2410@example.com,Vietnam,2025-08-19,36,7245.32375687803
USER_2464,User_2464,32,user2464@example.com,Australia,2023-07-04,90,3381.868221211096
USER_199,User_199,49,user199@example.com,Australia,2023-08-05,14,2144.64438654578
USER_3185,User_3185,43,user3185@example.com,China,2025-06-16,36,9604.515307395828
USER_1360,User_1360,41,user1360@example.com,France,2023-12-03,83,9599.994275601051
USER_3174,User_3174,43,user3174@example.com,USA,2023-12-24,64,2067.747581654803
USER_3336,User_3336,55,user3336@example.com,USA,2024-07-07,88,2537.790985291184
USER_1610,User_1610,33,user1610@example.com,China,2023-03-06,14,3134.497530615901
USER_883,User_883,22,user883@example.com,Germany,2023-09-16,71,9114.758783460946
USER_1006,User_1006,43,user1006@example.com,Thailand,2023-10-08,12,9774.15868626522
USER_2500,User_2500,28,user2500@example.com,Japan,2024-10-11,99,6939.025330337131
USER_142,User_142,65,user142@example.com,Australia,2023-09-11,4,9713.080052525684
USER_1054,User_1054,52,user1054@example.com,USA,2025-05-25,17,4710.328959740423
USER_2436,User_2436,35,user2436@example.com,France,2023-01-15,50,7052.436203101816
USER_2195,User_2195,20,user2195@example.com,Vietnam,2025-08-03,92,1856.8202134130186
USER_1673,User_1673,61,user1673@example.com,France,2025-07-31,72,8131.143198916046
USER_2226,User_2226,29,user2226@example.com,USA,2024-01-11,8,4144.279966465452
USER_3465,User_3465,42,user3465@example.com,Australia,2025-07-21,61,811.0256663307358
USER_3036,User_3036,67,user3036@example.com,Vietnam,2025-08-05,76,3690.1933452678713
USER_648,User_648,57,user648@example.com,Germany,2024-05-10,35,4850.267778459642
USER_932,User_932,20,user932@example.com,Vietnam,2024-03-06,14,311.9101338469532
USER_1552,User_1552,29,user1552@example.com,Vietnam,2023-07-05,7,3866.4750054259857
